,id,country,weight,width,height,thickness,screen_resol,screen_size,screen_type,MaxSDMemory,PhoneMemory,RAM,OperSystem,SIMType,Warranty,CPUType,CPUFreq,CPUCores,MainCameraMP,FrontCameraMP,SIMNumber,Wireless,CommunicStand,SatelliteNavig,Battery,InterfaceType,MusicWorkingTime,VideoWorkingTime,sales_count
685,105867635,Вьетнам,181 г,7.6 см,16.3 см,0.76 см,2400x1080,"6.7""",Super AMOLED Plus,1 ТБ,256 ГБ,8 ГБ,Android,Nano-SIM,1 год,Qualcomm Snapdragon 778G,2400 МГц,8 ядер,,,2,Bluetooth 5.0; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,5000 mAh,Jack 3.5 мм; USB Type-C,,,5
686,115675519,Китай,194 г,7.7 см,16.5 см,0.9 см,1600 x 720,"6,53 дюйма",IPS,512 ГБ,128 ГБ,4 ГБ,Andriod,nano SIM,1 год,"Helio G35 (8 ядер), 2.3 ГГц",23000 МГц,8,13 Мп,5 Мп,2 SIM,NFC; Blueooth; IrDa; Wi-Fi 4,"GSM 850/900/1800/1900, 3G, 4G LTE",BeiDou; GPS; ГЛОНАСС,5000 mAh,Micro USB 2.0,,,20
687,104519151,Вьетнам,187 г,16.5 см,7.19 см,0.69 см,2640х1080,"6.7""",Dynamic AMOLED 2X,,128,8,Android 12,Nano-SIM,1 год,Qualcomm Snapdragon 8+ Gen 1,3200 МГц,8 ядер,,,1,BlueTooth 5.2; NFC; Wi-Fi,4G; 5G,Galileo; GPS; ГЛОНАСС,3700 мА*ч,USB Type-C,,,1
688,109266398,,167 г,7.06 см,14.6 см,14.6 см,2400x1080,"6.1""",Dynamic AMOLED 2X,,128 ГБ,8 ГБ,Android,Nano-SIM,1 год,Samsung Exynos 2200,2800 МГц,8 ядер,,,2,BlueTooth 5.2; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,3700 mAh,USB Type-C,,,1
689,133643807,Вьетнам,,,,,2400x1080,"6.7""",Super AMOLED Plus,1 ТБ,128 ГБ,6 ГБ,Android,Nano-SIM,1 год,Qualcomm Snapdragon 778G,,8 ядер,,,2,Bluetooth 5.0; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,5000 mAh,USB Type-C,,,1
690,39046351,Китай,,,,,1440 x 720,5.5,IPS,256 ГБ,64 ГБ,4 ГБ,Android,Nano-SIM,,MediaTek Helio P22,1800 МГц,8; 8 Гб,13 Мп,,2,NFC; WiFi; GPS; Blueooth,"4G LTE, 3G",ГЛОНАСС/GPS/A-GPS/EPO-GPS,4000 мА*ч; 4000,USB Type-C,,,80
691,133645539,Вьетнам,,13 см,,,,"7.6""",Dynamic AMOLED 2X,,256 ГБ,12 ГБ,Android 12,Nano-SIM,1 год,Qualcomm Snapdragon 8+ Gen 1,,8 ядер,,,2,BlueTooth 5.2; NFC; Wi-Fi,4G; 5G,Galileo; GPS; ГЛОНАСС,4400 мА*ч,USB Type-C,,,1
692,93210431,Китай,20 г,6 см,13 см,0.7 см,2436x1125,5.8,Super Retina HD,,256 GB,6 GB,iOS,Nano-SIM,,A12 Bionic,,6,12 Мп,7 Мп,1,LTE; NFC Wi-Fi Bluetooth 5.0,"LTE 1800, 3G (UMTS 2100), Wi-Fi 2400, LTE 2600",GPS (спутник) + A-GPS + ГЛОНАСС,2716 mAh,Lighthing,,,1
693,117548874,Китай,177 г,7.5 см,16.34 см,0.75 см,2388x1080,"6.7""",IPS,,128,6,Android 11 (Magic UI 4.2),Nano-SIM,1 год,Qualcomm Snapdragon 680,2400 МГц,8 (4+4),64 Мп,16 Мп,2,Bluetooth 5.0; Wi-Fi 802.11ac (Wi-Fi 5); NFC,"LTE (стандарт сетей 4G), UMTS (стандарт сетей 3G), GSM (стандарт сетей 2G)","GPS, ГЛОНАСС, BeiDou",4000мАч,USB Type-C 2.0,,,70
694,111967189,Китай,133 г,7 см,17 см,1 см,2460 х 1080,6.78,IPS,512 Gb,64 GB,4 GB,,,,Media Tek Helio G88,,8 ядер,50 Мп,8 Мп,2 SIM,Bluetooth,,,5000 mAh,USB - TYPE-C,,,10
695,115424055,Китай,204 г,,17 см,,1650 x 720,"6,71""",,1 ТБ,32 ГБ,3 ГБ,Andorid,,1 год,JLQ JR510,,8,13 Мп,,2 SIM,Bluetooth; Wi - Fi,,,6000 мAч,USB Type C,,,30
696,111254087,Китай,188.3 г,7.6 см,16.5 см,0.88 см,1600 x 720,6.517 дюймов,HD+,128 Gb,64 ГБ,2 ГБ,Andriod 11,Nano-SIM,12 мес,SC9863A,1600 МГц,8 ядер,13 Мп,5 Мп,2 SIM,Bluetooth 4.2,4 G,GPS (спутник) + A-GPS + ГЛОНАСС,4000 mAh,Micro - USB,,,10
697,97658408,Китай,179 г,7.39 см,15.9 см,0.81 см,2400x1080,"6,43""",AMOLED,,128,6,Android,Nano-SIM,1 год,"helio g96 (8 ядер), 2.05 ггц",,8,,16 Мп,2,"BlueTooth 5,2; GPS; NFC; Wi-Fi; ИК-Порт",2G; 3G; 4G (LTE),,5000 mAh,"3,5 мм; USB Type-C",,,20
698,122942344,Китай,197 г,10 см,,,1080*2460,6.6” FHD+,Сенсорный,128 ГБ,128 ГБ,4 ГБ,Android,nano SIM,13 месяцев,MTK Helio G85,2000 МГц,8,,32 Мп,2,"Bluetooth 5.0, WIFI 2.4/5 ГГц, NFC",4G LTE,"ГЛОНАСС, GPS, A-GPS, BeiDou, Galileo",5000 мАч,type-c,,,1
699,124153201,Китай,190 г,,,,2790×1188,"6.9""/1.04""",OLED,,256,8,EMUI 12,,1 год,Snapdragon 888 4G,2840 МГц,8,40 Мп,10.7 Мп,,QZSS; AGPS; NFC; Wi-Fi,LTE,GPS; ГЛОНАСС; BeiDou,4000 мА*ч,USB Type-C; USB 2.0; поддержка DP1.2,,,1
700,111581516,Китай,,9 см,5 см,,,,,,,,,,12 месяцев,,,8,8 Мп,,,,,,,,,,1
701,101905747,Китай,,,,,2532x1170,6.1'',OLED,,128 ГБ,4Gb,iOS 15,Nano-SIM,,A15 Bionic,3200 МГц,6,,,2,Bluetooth 5.0; NFC; Wi-Fi 802.11ac,"2G, 3G, 4G, 5G","Galileo; QZSS; ГЛОНАСС, GPS, BeiDou",3095 мА·ч,Lightning,,,10
702,120309643,Китай,,,,,1650x720,"6,7 """,IPS,,128 GB,4 GB,Android,,,Snapdragon 680,2400 МГц,8,50 Мп,,2,Wi - Fi; Bluetooch 5.0,"2,3,4G",GPS / ГЛОНАСС,5000 mAh,type-c,,,1
703,91076795,Китай,211 г,7.5 см,16.4 см,,1600x720,6.5'',"TN, PLS TFT LCD сенсорный, мультитач",1024 ГБ,32 ГБ,,Android,Nano-SIM,1 год,,,8-ядерный Unisoc SC9863A,8 Мп,,"nano SIM, поддержка 2-х SIM-карт, попеременный режим работы",Bluetooth; Wi-Fi,2G / 3G / 4G LTE,,5000 m*Ah,Micro USB,,,10
704,136120533,Китай,180 г,7.63 см,17 см,0.99 см,1600х720,6.52,IPS; безрамочный; с защитой от капель,512 ГБ,64 ГБ,4 ГБ,Android,nano SIM,12 месяцев,MediaTek; Helio G25,2000 МГц,8,12 Мп,,2,Bluetooth; Wi-Fi; 4G LTE; GPS; глонасс,2G; 3G; 4G (LTE),BeiDou; Galileo; ГЛОНАСС,4200 мА*ч,USB Type-C,,,1
705,48381436,Китай,192 г,7.6 см,16.45 см,0.91 см,1600x720,6.5'',IPS,256 ГБ,32 ГБ,3 ГБ,Android,Nano-SIM,1 год,Unisoc T610,1800 МГц,8,,,2,NFC; Bluetooth 5.0; WI-FI 2.4 GHz / 5 GHz,2G / 3G / 4G LTE,"GPS, A-GPS, GLONASS",5000 мАч,mini-jack 3.5 mm; Micro USB,,,60
706,48971516,Китай,180 г,7.29 см,14.1 см,1.08 см,854x480,5'',TFT,64 ГБ,8 ГБ,1 ГБ,Android 11 Go,Micro-SIM; Nano-SIM,1 год,UNISOC SC9832E,1400 МГц,8,5 Мп,,2 SIM,WI-FI 802.11a/b/g/n; Blueooth 4.2,LTE; 2G; 3G,GPS (спутник) + A-GPS + ГЛОНАСС,2000 мАч,Micro USB,,,20
707,103558198,Китай,,7.15 см,14.6 см,,2532x1170,6.1'',OLED,,256 ГБ,,iOS 15,Nano-SIM,1 год,A15 Bionic,,,,,2,NFC; Bluetooth 5.0; Wi-Fi 802.11ax,"2G, 3G, 4G, 5G","Galileo; QZSS; ГЛОНАСС, GPS, BeiDou",,Lightning,,,5
708,115727584,Вьетнам,,,,,,,,,,,,,,,,,,,,,,,,,,,1
709,59311241,Китай,200 г,7.6 см,1.5 см,0.96 см,1600x720,6.52'',IPS,,32 ГБ,4,android 11,Nano-SIM,1 год,Unisoc Tiger T310,2000 МГц,4,13 Мп,8 Мп,2,WIFI: 802.11 a/b/g/n/ac; Blootouth,2G / 3G / 4G LTE,,5000 mAh,USB Type C,,,10
710,115824534,Вьетнам,196 г,7.59 см,16.4 см,0.91 см,1600x720,"6.5""",PLS,1 ТБ,32 ГБ,2,,Nano-SIM,1 год,Unisoc SC9863A,1600 МГц,8 ядер,,,2,Bluetooth 5.0; Wi-Fi,4G; LTE,Galileo; GPS; ГЛОНАСС,5000 mAh,Micro USB; Jack 3.5 мм,,,20
711,97611244,Китай,,7.68 см,16.4 см,0.85 см,720 x 1600,"6,6",IPS; HD+,128 ГБ,64 ГБ,3 ГБ,Android,Nano-SIM,1 год,Unisoc SC9863A,1600 МГц,8,,5 Мп,2,Bluetooth; NFC; Wi-Fi,GSM 900/1800/1900; 3G; 4G LTE,GPS; A-GPS,5000 мА*ч,"Micro-USB; Mini-Jack 3,5 mm",,,5
712,132211682,Китай,,,,,940х480,"4.9""; 5,1""",Сенсорный,,,,Android,,1 мес.,"MT6580P (4 ядра), 1.3 ГГц",,4 ядра,,,2 Sim cards,Bluetooth; Wi-Fi; FM-радио,,GPS,,"Jack 3,5 мм; Type C - Type C; Jack 3,5 mm",,,5
713,108966760,Вьетнам,,16.5 см,7.19 см,0.69 см,2640х1080,"6.7""",Dynamic AMOLED 2X,,256 ГБ,8 ГБ,Android 12,Nano-SIM,1 год,Qualcomm Snapdragon 8+ Gen 1,3200 МГц,8 ядер,,,1,BlueTooth 5.2; NFC; Wi-Fi,4G; 5G,Galileo; GPS; ГЛОНАСС,3700,USB Type-C,,,1
714,102716036,Китай,238 г,,,,2532х1170,6.1,OLED,,128,4 ГБ,iOS,Nano-SIM; eSim,,"A15 Bionic (6 ядер), 2.99 ГГц",,6,,12 Мп,2,Bluetooth; Wi-Fi; NFC,2G; 3G; LTE,,3240 мАч,type-c,,,10
715,122803803,Китай,196 г,7.5 см,16.4 см,0.91 см,1600x720,"6.5""",PLS,1024ГБ,32 ГБ,3 ГБ,Android,nano SIM,1 год,UNISoC T606,1.6 МГц,8,48 Мп,5 Мп,2,Bluetooth; Wi-Fi; GPS,2G; 3G; LTE,A-GPS; GPS; ГЛОНАСС,5000 мА*ч,Micro-USB,,,5
716,105015285,Китай,195 г,7.6 см,16.4 см,0.87 см,720х1612,6.6,IPS,512 ГБ,128 ГБ,4 ГБ,Android,Nano-SIM,2 года,MTK Helio G25,,,13 Мп,,2,Bluetooth; Wi-Fi; GPS,2G; 3G; 4G,GPS,5000 мА*ч,Micro USB,,,5
717,65974224,Китай,191 г,7.68 см,16.26 см,0.98 см,720x1560,"6,26""",IPS,128 ГБ,32 ГБ,2 ГБ,Android 11 Go,Nano-SIM,1 год,Unisoc SC9863A,1600 МГц,8,13 Мп,,2 SIM,"WIFI: 802,11 a/b/g/n 2,4G; Blueooth 4.2",3G; LTE; 2G,GPS (спутник) + A-GPS,3000,Micro-USB,,,20
718,18088256,Китай,192 г,7.87 см,16 см,9.9 см,960x480,6'',IPS,64 ГБ,32 ГБ,1 ГБ,Android,micro SIM+nano SIM,1 год,MediaTek MT6580,1300 МГц,4,8 Мп,,2,Bluetooth 4.0; Wi-Fi 802.11 b/g/n,3G; 2G,GPS; A-GPS,3000 мА*ч,microUSB,,,100
719,109288872,,195 г,7.58 см,15.7 см,0.76 см,2340x1080,"6.6""",Dynamic AMOLED 2X,,128 ГБ,8 ГБ,Android,Nano-SIM,1 год,Samsung Exynos 2200,2800 МГц,8 ядер,50 Мп,,2,BlueTooth 5.2; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,4500 mAh,USB Type-C,,,5
720,104456874,,,,,,,,,,,,,,60 дней,,,,,,,,,,,,,,5
721,117958447,Китай,200 г,7 см,1 см,1 см,1650 x 720,"6.7 "" дюйма",IPS,,128 ГБ,8 ГБ,Android,Nano-SIM,1 год,Helio P70 Octa Core,,8,48 Мп,16 Мп,2 SIM или 1 SIM + microSD,"GPS / NFC / WI-FI; GPS / Beidou / Glonass; WI-FI 5 (802.11ac), Bluetooth 4.2",3G (UMTS 2100); 2G (GSM 1800); 4G/LTE,да,5150 мА*ч,Type - C; 3.5 Jack,,,1
722,115750602,Китай,204 г,,17 см,0.9 см,1650 x 720,"6,71""",,1 ТБ,32 ГБ,3 ГБ,Andorid,Nano-SIM,1 год,JLQ JR510,2000 МГц,8,13 Мп,,2 SIM,Bluetooth; Wi - Fi,2G 3G 4G,GPS; ГЛОНАСС; Galileo,6000 мAч,USB Type C,,,30
723,106229244,Вьетнам,,,,,2400x1080,"6.1""",Dynamic AMOLED 2X,,256 ГБ,8 ГБ,Android,Nano-SIM,,Samsung Exynos 2200,,8 ядер,,,2,BlueTooth 5.2; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,3700 mAh,USB Type-C,,,1
724,99530596,Китай,172 г,7.4 см,16 см,0.7 см,2400 x 1080,"6.44""",AMOLED,1 ТБ,128 ГБ,8 ГБ,Android,Nano-SIM,1 год,,2000 МГц,8,64 Мп,50 Мп,2,BlueTooth 5.2; Wi-Fi,"2G, 3G, 4G LTE",GPS; ГЛОНАСС,4050 мА*ч,Type-C USB 2.0,,,20
725,118082460,Китай,,,,,1650 x 720,"6,71""",IPS,1 ТБ,128 GB,4 GB,Android,Nano-SIM,1 ( один) год,Snapdragon 680,,8,,,2 SIM,WI-FI 802.11a/b/g/n; Bluetooch 5.0,3G; 2G; 4G (LTE),"ГЛОНАСС, GPS",5000 mAh,USB Type-C; mini-jack 3.5 mm,,,10
726,96657554,Китай,138 г,6.71 см,13.8 см,0.71 см,1334x750,4.7'',IPS,,128 ГБ,2 ГБ,iOS,Nano-SIM,1 год,Apple A10 Fusion,2300 МГц,4,12 Мп,,1,Bluetooth 4.2; NFC; Wi-Fi,2G; 3G; 4G LTE,A-GPS; GPS; ГЛОНАСС,1960 mAh,lightning 8 pin,,,10
727,46278093,Китай,320 г,8 см,17 см,1.59 см,1600x720; 1600х720,"6.52""; 6.52''",IPS,256 ГБ; 256,32 ГБ,3 ГБ,Android,Nano-SIM,1 год,"Helio A20 (4 ядра), 1.8 ГГц; Halio A20",1800 МГц,4,12 Мп,5 Мп,2,Bluetooth; NFC; WiFi; Blueooth 5.0; GPS; Wi - Fi,"2G 3G 4G; 4G (LTE) , 3G","Galileo; A-GPS, GALILEO, GPS, ГЛОНАСС; GPS (спутник) + A-GPS + ГЛОНАСС",10000 mAh; 10000,USB Type-C,,,100
728,98601882,,,,,,720x1560 HD+,6.088,,,256,8,,,,MediaTek Dimensity 800 с 5G,,8,,,2,,,,5200,,,,10
729,111973705,Китай,195 г,,,,2436х1125,"5.8""",Super Retina HD,,256 GB,6 GB,iOS,Nano-SIM,6 месяцев,Apple A11 Bionic,,6,12 Мп,7 Мп,1,"Bluetooth; NFC; Wi-Fi , GPS","2G, 3G, 4G (LTE)",ГЛОНАСС; GPS,2716 мАч,Apple Lightning,,,1
730,97006227,Китай,182 г,,,,1600x720,6.5'',IPS,1024 Мб,64 ГБ,4 ГБ,Android,Nano-SIM,12 месяцев,Unisoc T612,1800 МГц,8,8 Мп,,2 шт,Wi-Fi; Bluetooth; GPS,3G; 4G,ГЛОНАСС; GPS; Galileo,5000 мА*ч,Micro USB; 3.5 мм,,,70
731,115824532,Вьетнам,196 г,7.59 см,16.4 см,0.91 см,1600x720,"6.5""",PLS,1 ТБ,32 ГБ,2,,Nano-SIM,1 год,Unisoc SC9863A,1600 МГц,8 ядер,,,2,Bluetooth 5.0; Wi-Fi,4G; LTE,Galileo; GPS; ГЛОНАСС,5000 mAh,Micro USB; Jack 3.5 мм,,,20
732,15943621,Китай,153 г,7.16 см,14.3 см,0.91 см,1280x720,5'',IPS,64 ГБ,16 ГБ,2 ГБ,Android,nano SIM,1 год,MediaTek MT6739,1500 МГц,4,5 Мп,,2,Wi-Fi 802.11 b/g/n; Bluetooth 4.2,3G; 4G; 2G,ГЛОНАСС; GPS; A-GPS,2000 мА*ч,microUSB,,,50
733,81914200,Китай,192 г,7.47 см,16.18 см,0.85 см,2376x1080,6.67'',TFT LCD,,128 GB,6 GB,android 11,Nano-SIM,12 мес,Qualcomm SDM662,,8 ядер,64 Мп,16 Мп,2 SIM,"802.11 a/b/g/n/ac; Bluetooth 5,0; NFC","2G, 3G, 4G LTE",BeiDou; GPS; ГЛОНАСС,4300 мА*ч,USB Type-C,,,50
734,100096592,Китай,191 г,7.6 см,16.4 см,0.85 см,2412x1080,"6.6 ""; 6.6",IPS,1001 гб; 1 ТБ,64; 64 ГБ,4; 4 ГБ,Android,nano SIM,1 год,Snapdragon 695,2200 МГц,8,50 Мп,16 Мп,2,Bluetooth; GPS; NFC; 4G LTE; 5G,5G; 4G; LTE,ГЛОНАСС; Galileo; GPS,5000 мА*ч,USB Type-C; mini jack 3.5,,,10
735,100096610,Китай,191 г,7.6 см,16.4 см,0.85 см,2412x1080,"6.6 ""; 6.6",IPS,1001 гб; 1 ТБ,64; 64 ГБ,4; 4 ГБ,Android,nano SIM,1 год,Snapdragon 695,2200 МГц,8,50 Мп,16 Мп,2,Bluetooth; GPS; NFC; 4G LTE; 5G,5G; 4G; LTE,ГЛОНАСС; Galileo; GPS,5000 мА*ч,USB Type-C; mini jack 3.5,,,20
736,135497913,Китай,256 г,8 см,1.6 см,1.7 см,720*1440,"5.5""",IPS,256 ГБ,32,4,Android,nano SIM,1 год,MTK Helio A22,2 МГц,4,13 Мп,5 Мп,2,NFC; Face ID; Bluetooth; Wi-Fi,"2G, 3G, 4G; Поддержка VoWiFi; Поддержка VoLTE",A-GPS; GPS; ГЛОНАСС,4800 мАч,microUSB,,,5
737,117773721,Китай,,,,,,,,,,,,,1 год,,,,,,,,,,,,,,1
738,53399132,Китай,195 г,7.58 см,16.35 см,0.87 см,1080x2400,6.6'',IPS,1 ТБ,4 ГБ,64 ГБ,Android; MIUI,Nano-SIM,1 год,MediaTek Dimensity 810,2400 МГц,8,50 Мп,16 Мп,2,"Wi-Fi, NFC, Bluetooth",5G; 2G / 3G / 4G LTE,GPS / ГЛОНАСС / Galileo/ Beidou / A-GPS,5000 мА*ч,Type - C; 3.5 mm,,,4400
739,119802328,Китай,195 г,7.47 см,16.33 см,0.84 см,2388x1080,6.7 дюйма,LCD,,128 GB,4 GB,Android,Nano-SIM,1 год ( 12 месяцев ),"Snapdragon 680 (8 ядер), 2.4 ГГц",2400 МГц,8,,8 Мп,2 SIM,Bluetooth; NFC; Wi-Fi,3G; 4G; 2G,ГЛОНАСС; GPS,5000 мА*ч,USB Type-C; 3.5,,,5
740,19664097,Китай,196 г,7.7 см,16.5 см,0.9 см,1600x720,6.53'',IPS,512GB,32 ГБ,2 ГБ,Android; Android 10,nano SIM,1 год,MediaTek Helio G35,2300 МГц,8,13 Мп,,2,NFC; Wi-Fi; Bluetooth 5.0,3G; 4G; 2G,A-GPS; ГЛОНАСС,5000mAh,mini jack 3.5 мм; Micro USB,,,300
741,48825189,Китай,190 г,7.38 см,15.6 см,0.98 см,1280x600,6.1'',IPS,256 ГБ,16 ГБ,2 ГБ,Android,Nano-SIM,1 год,MediaTek MT6580,1300 МГц,4,,,2,WI-FI 2.4 GHz; Bluetooth 4.2,2G / 3G / 4G LTE,"GPS, A-GPS, GLONASS",4350 мАч,mini-jack 3.5 mm; Micro USB,,,50
742,99547892,Индия,195 г,7.64 см,16.51 см,0.88 см,2408 х 1080,"6,6""",PLS,1 ТБ,128 ГБ,4 ГБ,Android,Nano-SIM,1 год,Samsung Exynos 850,2000 МГц,8,,,2 шт,"Bluetooth 5.0; Wi-Fi 2,4 GHz / 5 GHz; NFC",2G / 3G / 4G LTE,"ГЛОНАСС, GPS, A-GPS, BeiDou, Galileo, QZSS",5000 мАч,"USB Type-C; Mini-Jack 3,5 mm",,,5
743,98601868,,,,,,720 x 1600 HD+,6.52,,,128,8,,,,MediaTek MT6833,,8,,16 Мп,2,,,,720 x 1600 HD+,"USB 2.0, Type-C",,,10
744,90471503,Китай,179 г,7.39 см,15.99 см,0.81 см,2400 x 1080,"6.43""",AMOLED,,64,6,Android,,1 год,MediaTek Helio G96,2050 МГц,8,108 Мп,16 Мп,2,BlueTooth 5.2; NFC; ИК-Порт,2G / 3G / 4G LTE,ГЛОНАСС; Galileo,5000 мАч,USB Type-C; Jack 3.5 мм,,,1
745,119437604,Вьетнам,263 г,13 см,15.5 см,0.69 см,,"7.6""",Dynamic AMOLED 2X,,512 ГБ,12 ГБ,Android 12,Nano-SIM,1 год,Qualcomm Snapdragon 8+ Gen 1,3200 МГц,8 ядер,,10 Мп,2,BlueTooth 5.2; NFC; Wi-Fi,4G; 5G,Galileo; GPS; ГЛОНАСС,4400 мА*ч,USB Type-C,,,20
746,97656040,Китай,190 г,7.7 см,17 см,0.8 см,1650 x 720,"6,71""",IPS,1 ТБ,128 ГБ,4 ГБ,Android,Nano-SIM,,Snapdragon 680,2400 МГц,8,50 Мп,5 Мп,2,Bluetooth 5.0; Wi-Fi,2G / 3G / 4G LTE,GPS / ГЛОНАСС / Galileo/ Beidou / A-GPS,5000 мАч,mini-jack 3.5 mm; USB Type-C,,,1
747,95012226,Китай,195 г,76.4 см,16.51 см,0.88 см,2408 x 1080,"6.6""",PLS,1024 ГБ,32 ГБ,3 ГБ,Android,Nano-SIM,1 год,Samsung Exynos 850,2000 МГц,8,,,2,"Bluetooth 5.0; NFC; Wi-Fi 2,4 / 5 GHz",2G / 3G / 4G (LTE),"ГЛОНАСС, GPS, A-GPS, BeiDou, Galileo, QZSS",5000 мАч,"USB Type-C; Mini-Jack 3,5 mm",,,20
748,117963424,Китай,200 г,8 см,1 см,1 см,1650 x 720,"6.7 "" дюйма",IPS,,128 ГБ,6 ГБ,Andriod 11,Nano-SIM,1 год,T610,,8,48 Мп,16 Мп,2 SIM или 1 SIM + microSD,"GPS / Beidou / Glonass; WI-FI 5 (802.11ac), Bluetooth 4.2",3G (UMTS 2100); 2G (GSM 1800),GPS + ГЛОНАСС + Beidou + Galileo,5150 мА*ч,Type - C; 3.5 Jack,,,1
749,133792091,Китай,200 г,7.7 см,16.96 см,0.9 см,1650 x 720,"6,71""",IPS,512 ГБ,32 GB,3 GB,Andorid,Nano-SIM,1 год,,2000 МГц,8 Гб,13 Мп,,2 SIM,Wi-Fi; Bluetooth 5.0,"3G (WCDMA/UMTS), 4G (LTE)",GPS / ГЛОНАСС / Galileo/ Beidou / A-GPS,6000 m*Ah,USB Type-C; 3.5 мм,,,1
750,48971512,Китай,180 г,7.29 см,14.1 см,1.08 см,854x480,5'',TFT,64 ГБ,8 ГБ,1 ГБ,Android 11 Go,Micro-SIM; Nano-SIM,1 год,UNISOC SC9832E,1400 МГц,8,5 Мп,,2 SIM,WI-FI 802.11a/b/g/n; Blueooth 4.2,LTE; 2G; 3G,GPS (спутник) + A-GPS + ГЛОНАСС,2000 мАч,Micro USB,,,20
751,98107701,Вьетнам,228 г,7.79 см,16.3 см,0.89 см,3088x1440,"6.8""",Dynamic AMOLED 2X,,512 ГБ,12 ГБ,Android,Nano-SIM,1 год,Samsung Exynos 2200,2800 МГц,8 ядер,108 Мп,40 Мп,2,BlueTooth 5.2; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,5000 mAh,USB Type-C,,,1
752,118989762,Китай,173 г,7.15 см,14.6 см,0.76 см,2532х1170,"6.1""",OLED,,512 ГБ,,iOS,Nano-SIM,1 год,Apple A15 Bionic,3200 МГц,6 ядер,,,1,Wi-Fi; NFC; Bluetooth 5.0,LTE; 5G; 4G,ГЛОНАСС; Galileo; GPS,,Lightning,,,1
753,118260910,Китай,190 г,,16.1 см,,2376x1080,"6.67""",,,128 ГБ,6 ГБ,,,1 год,Qualcomm Snapdragon™ 662,,,,16 Мп,,,3G; 2G; 4G LTE,ГЛОНАСС; GPS; BeiDou,4300 мА*ч,,,,30
754,95584461,Вьетнам,184 г,7.3 см,15.8 см,0.84 см,2408x1080,"6.6""",PLS,1 ТБ,128 ГБ,4 ГБ,Android,Nano-SIM,1 год,Samsung Exynos 850,2000 МГц,8 ядер,64 Мп,20 Мп,2,NFC; Wi-Fi; Bluetooth 5.0,4G; LTE,ГЛОНАСС; GPS; Galileo,5000 mAh,USB Type-C; Jack 3.5 мм,,,5
755,110023974,Китай,196 г,7.7 см,16.49 см,0.9 см,,6.53'',IPS,512 ГБ,64 ГБ,3 ГБ,Andriod,Nano-SIM,1 год,MediaTek Helio G35,2300 МГц,8,13 Мп,5 Мп,2 SIM,Bluetooth 5.0; NFC; Wi-Fi,2G / 3G / 4G LTE,GPS / ГЛОНАСС / Galileo/ Beidou / A-GPS,5000,Micro USB; mini jack 3.5 мм,,,300
756,99530935,Китай,182 г,7.6 см,16.42 см,0.8 см,1600 x 720,"6,51""",LCD,1 ТБ,64 ГБ,4 ГБ,Android,nano,1 год,MediaTek Helio P35,1800 МГц,8,13 Мп,8 Мп,2,"Wi-Fi, Bluetooth",2G / 3G / 4G LTE,GPS,5000 mAh,3.5 мм; USB Type-C,,,5
757,100706904,Китай,260 г,8.29 см,15.35 см,1.57 см,1280 x 720,"5""",IPS,256 ГБ,64 ГБ,3 ГБ,Android,Nano-SIM,1 год,,2000 МГц,4,13 Мп,,2,"Wi-Fi 2,4 GHz / 5 GHz; Bluetooth 5.0",2G / 3G / 4G (LTE),"GPS, Galileo, BeiDou, ГЛОНАСС",4350 мАч,"Micro-USB; Mini-Jack 3,5 mm",,,5
758,127745836,Китай,194 г,7.7 см,16.49 см,0.9 см,1600x720,6.53'',IPS,,32 ГБ,2 ГБ,Android,nano SIM,1год,MediaTek Helio G25,,8,13 Мп,,2,Bluetooth 5.0; Wi-Fi 802.11 b/g/n,3G; 4G; 2G,A-GPS; ГЛОНАСС; GPS,5000 мА*ч,Micro USB 2.0,,,5
759,34550312,Китай,,0.93 см,14.8 см,7.18 см,720x1440,5.45'',HD+,128 Gb,16 ГБ,1 ГБ,Android,Nano-SIM,1 год,SC9863A,1600 МГц,8,5 Мп,5 Мп,2,Bluetooth 4.2; Wi-Fi,2G/3G/4G LTE,GPS,3000 mAh,Micro USB,,,50
760,15943614,Китай,151 г,7.2 см,14.3 см,0.95 см,1280x720,5'',IPS,64 ГБ,16 ГБ,2 ГБ,Android 9,nano SIM,1 год,UNISOC SC7731E,1300 МГц,4,5 Мп,,2,Bluetooth 4.2,3G; 2G,A-GPS; GPS; ГЛОНАСС,2000 мА*ч,microUSB,,,70
761,122270509,Китай,130 г,16 см,16 см,,800х480,3.8,IPS,,,,Андроид 4,Стандартная SIM,12 мес,Qualcomm 7230,,2,,,1,"Wi-Fi 4 (802.11n), Bluetooth 4.2",3G 2G,,1500 мА*ч,microUSB,,,1
